Id,Style
1873,American IPA
1874,American IPA
1875,American IPA
1876,American IPA
1877,American IPA
1878,American IPA
1879,American IPA
1880,American IPA
1881,American IPA
1882,American IPA
1883,American IPA
1884,American IPA
1885,American IPA
1886,American IPA
1887,American IPA
1888,American IPA
1889,American IPA
1890,American IPA
1891,American IPA
1892,American IPA
1893,American IPA
1894,American IPA
1895,American IPA
1896,American IPA
1897,American IPA
1898,American IPA
1899,American IPA
1900,American IPA
1901,American IPA
1902,American IPA
1903,American IPA
1904,American IPA
1905,American IPA
1906,American IPA
1907,American IPA
1908,American IPA
1909,American IPA
1910,American IPA
1911,American IPA
1912,American IPA
1913,American IPA
1914,American IPA
1915,American IPA
1916,American IPA
1917,American IPA
1918,American IPA
1919,American IPA
1920,American IPA
1921,American IPA
1922,American IPA
1923,American IPA
1924,American IPA
1925,American IPA
1926,American IPA
1927,American IPA
1928,American IPA
1929,American IPA
1930,American IPA
1931,American IPA
1932,American IPA
1933,American IPA
1934,American IPA
1935,American IPA
1936,American IPA
1937,American IPA
1938,American IPA
1939,American IPA
1940,American IPA
1941,American IPA
1942,American IPA
1943,American IPA
1944,American IPA
1945,American IPA
1946,American IPA
1947,American IPA
1948,American IPA
1949,American IPA
1950,American IPA
1951,American IPA
1952,American IPA
1953,American IPA
1954,American IPA
1955,American IPA
1956,American IPA
1957,American IPA
1958,American IPA
1959,American IPA
1960,American IPA
1961,American IPA
1962,American IPA
1963,American IPA
1964,American IPA
1965,American IPA
1966,American IPA
1967,American IPA
1968,American IPA
1969,American IPA
1970,American IPA
1971,American IPA
1972,American IPA
1973,American IPA
1974,American IPA
1975,American IPA
1976,American IPA
1977,American IPA
1978,American IPA
1979,American IPA
1980,American IPA
1981,American IPA
1982,American IPA
1983,American IPA
1984,American IPA
1985,American IPA
1986,American IPA
1987,American IPA
1988,American IPA
1989,American IPA
1990,American IPA
1991,American IPA
1992,American IPA
1993,American IPA
1994,American IPA
1995,American IPA
1996,American IPA
1997,American IPA
1998,American IPA
1999,American IPA
2000,American IPA
2001,American IPA
2002,American IPA
2003,American IPA
2004,American IPA
2005,American IPA
2006,American IPA
2007,American IPA
2008,American IPA
2009,American IPA
2010,American IPA
2011,American IPA
2012,American IPA
2013,American IPA
2014,American IPA
2015,American IPA
2016,American IPA
2017,American IPA
2018,American IPA
2019,American IPA
2020,American IPA
2021,American IPA
2022,American IPA
2023,American IPA
2024,American IPA
2025,American IPA
2026,American IPA
2027,American IPA
2028,American IPA
2029,American IPA
2030,American IPA
2031,American IPA
2032,American IPA
2033,American IPA
2034,American IPA
2035,American IPA
2036,American IPA
2037,American IPA
2038,American IPA
2039,American IPA
2040,American IPA
2041,American IPA
2042,American IPA
2043,American IPA
2044,American IPA
2045,American IPA
2046,American IPA
2047,American IPA
2048,American IPA
2049,American IPA
2050,American IPA
2051,American IPA
2052,American IPA
2053,American IPA
2054,American IPA
2055,American IPA
2056,American IPA
2057,American IPA
2058,American IPA
2059,American IPA
2060,American IPA
2061,American IPA
2062,American IPA
2063,American IPA
2064,American IPA
2065,American IPA
2066,American IPA
2067,American IPA
2068,American IPA
2069,American IPA
2070,American IPA
2071,American IPA
2072,American IPA
2073,American IPA
2074,American IPA
2075,American IPA
2076,American IPA
2077,American IPA
2078,American IPA
2079,American IPA
2080,American IPA
2081,American IPA
2082,American IPA
2083,American IPA
2084,American IPA
2085,American IPA
2086,American IPA
2087,American IPA
2088,American IPA
2089,American IPA
2090,American IPA
2091,American IPA
2092,American IPA
2093,American IPA
2094,American IPA
2095,American IPA
2096,American IPA
2097,American IPA
2098,American IPA
2099,American IPA
2100,American IPA
2101,American IPA
2102,American IPA
2103,American IPA
2104,American IPA
2105,American IPA
2106,American IPA
2107,American IPA
2108,American IPA
2109,American IPA
2110,American IPA
2111,American IPA
2112,American IPA
2113,American IPA
2114,American IPA
2115,American IPA
2116,American IPA
2117,American IPA
2118,American IPA
2119,American IPA
2120,American IPA
2121,American IPA
2122,American IPA
2123,American IPA
2124,American IPA
2125,American IPA
2126,American IPA
2127,American IPA
2128,American IPA
2129,American IPA
2130,American IPA
2131,American IPA
2132,American IPA
2133,American IPA
2134,American IPA
2135,American IPA
2136,American IPA
2137,American IPA
2138,American IPA
2139,American IPA
2140,American IPA
2141,American IPA
2142,American IPA
2143,American IPA
2144,American IPA
2145,American IPA
2146,American IPA
2147,American IPA
2148,American IPA
2149,American IPA
2150,American IPA
2151,American IPA
2152,American IPA
2153,American IPA
2154,American IPA
2155,American IPA
2156,American IPA
2157,American IPA
2158,American IPA
2159,American IPA
2160,American IPA
2161,American IPA
2162,American IPA
2163,American IPA
2164,American IPA
2165,American IPA
2166,American IPA
2167,American IPA
2168,American IPA
2169,American IPA
2170,American IPA
2171,American IPA
2172,American IPA
2173,American IPA
2174,American IPA
2175,American IPA
2176,American IPA
2177,American IPA
2178,American IPA
2179,American IPA
2180,American IPA
2181,American IPA
2182,American IPA
2183,American IPA
2184,American IPA
2185,American IPA
2186,American IPA
2187,American IPA
2188,American IPA
2189,American IPA
2190,American IPA
2191,American IPA
2192,American IPA
2193,American IPA
2194,American IPA
2195,American IPA
2196,American IPA
2197,American IPA
2198,American IPA
2199,American IPA
2200,American IPA
2201,American IPA
2202,American IPA
2203,American IPA
2204,American IPA
2205,American IPA
2206,American IPA
2207,American IPA
2208,American IPA
2209,American IPA
2210,American IPA
2211,American IPA
2212,American IPA
2213,American IPA
2214,American IPA
2215,American IPA
2216,American IPA
2217,American IPA
2218,American IPA
2219,American IPA
2220,American IPA
2221,American IPA
2222,American IPA
2223,American IPA
2224,American IPA
2225,American IPA
2226,American IPA
2227,American IPA
2228,American IPA
2229,American IPA
2230,American IPA
2231,American IPA
2232,American IPA
2233,American IPA
2234,American IPA
2235,American IPA
2236,American IPA
2237,American IPA
2238,American IPA
2239,American IPA
2240,American IPA
2241,American IPA
2242,American IPA
2243,American IPA
2244,American IPA
2245,American IPA
2246,American IPA
2247,American IPA
2248,American IPA
2249,American IPA
2250,American IPA
2251,American IPA
2252,American IPA
2253,American IPA
2254,American IPA
2255,American IPA
2256,American IPA
2257,American IPA
2258,American IPA
2259,American IPA
2260,American IPA
2261,American IPA
2262,American IPA
2263,American IPA
2264,American IPA
2265,American IPA
2266,American IPA
2267,American IPA
2268,American IPA
2269,American IPA
2270,American IPA
2271,American IPA
2272,American IPA
2273,American IPA
2274,American IPA
2275,American IPA
2276,American IPA
2277,American IPA
2278,American IPA
2279,American IPA
2280,American IPA
2281,American IPA
2282,American IPA
2283,American IPA
2284,American IPA
2285,American IPA
2286,American IPA
2287,American IPA
2288,American IPA
2289,American IPA
2290,American IPA
2291,American IPA
2292,American IPA
2293,American IPA
2294,American IPA
2295,American IPA
2296,American IPA
2297,American IPA
2298,American IPA
2299,American IPA
2300,American IPA
2301,American IPA
2302,American IPA
2303,American IPA
2304,American IPA
2305,American IPA
2306,American IPA
2307,American IPA
2308,American IPA
2309,American IPA
2310,American IPA
2311,American IPA
2312,American IPA
2313,American IPA
2314,American IPA
2315,American IPA
2316,American IPA
2317,American IPA
2318,American IPA
2319,American IPA
2320,American IPA
2321,American IPA
2322,American IPA
2323,American IPA
2324,American IPA
2325,American IPA
2326,American IPA
2327,American IPA
2328,American IPA
2329,American IPA
2330,American IPA
2331,American IPA
2332,American IPA
2333,American IPA
2334,American IPA
2335,American IPA
2336,American IPA
2337,American IPA
2338,American IPA
2339,American IPA
2340,American IPA
2341,American IPA
2342,American IPA
2343,American IPA
2344,American IPA
2345,American IPA
2346,American IPA
2347,American IPA
2348,American IPA
2349,American IPA
2350,American IPA
2351,American IPA
2352,American IPA
2353,American IPA
2354,American IPA
2355,American IPA
2356,American IPA
2357,American IPA
2358,American IPA
2359,American IPA
2360,American IPA
2361,American IPA
2362,American IPA
2363,American IPA
2364,American IPA
2365,American IPA
2366,American IPA
2367,American IPA
2368,American IPA
2369,American IPA
2370,American IPA
2371,American IPA
2372,American IPA
2373,American IPA
2374,American IPA
2375,American IPA
2376,American IPA
2377,American IPA
2378,American IPA
2379,American IPA
2380,American IPA
2381,American IPA
2382,American IPA
2383,American IPA
2384,American IPA
2385,American IPA
2386,American IPA
2387,American IPA
2388,American IPA
2389,American IPA
2390,American IPA
2391,American IPA
2392,American IPA
2393,American IPA
2394,American IPA
2395,American IPA
2396,American IPA
2397,American IPA
2398,American IPA
2399,American IPA
2400,American IPA
2401,American IPA
2402,American IPA
2403,American IPA
2404,American IPA
2405,American IPA
2406,American IPA
2407,American IPA
2408,American IPA
2409,American IPA
2410,American IPA
2411,American IPA
2412,American IPA
2413,American IPA
2414,American IPA
2415,American IPA
2416,American IPA
2417,American IPA
2418,American IPA
2419,American IPA
2420,American IPA
2421,American IPA
2422,American IPA
2423,American IPA
2424,American IPA
2425,American IPA
2426,American IPA
2427,American IPA
2428,American IPA
2429,American IPA
2430,American IPA
2431,American IPA
2432,American IPA
2433,American IPA
2434,American IPA
2435,American IPA
2436,American IPA
2437,American IPA
2438,American IPA
2439,American IPA
2440,American IPA
2441,American IPA
2442,American IPA
2443,American IPA
2444,American IPA
2445,American IPA
2446,American IPA
2447,American IPA
2448,American IPA
2449,American IPA
2450,American IPA
2451,American IPA
2452,American IPA
2453,American IPA
2454,American IPA
2455,American IPA
2456,American IPA
2457,American IPA
2458,American IPA
2459,American IPA
2460,American IPA
2461,American IPA
2462,American IPA
2463,American IPA
2464,American IPA
2465,American IPA
2466,American IPA
2467,American IPA
2468,American IPA
2469,American IPA
2470,American IPA
2471,American IPA
2472,American IPA
2473,American IPA
2474,American IPA
2475,American IPA
2476,American IPA
2477,American IPA
2478,American IPA
2479,American IPA
2480,American IPA
2481,American IPA
2482,American IPA
2483,American IPA
2484,American IPA
2485,American IPA
2486,American IPA
2487,American IPA
2488,American IPA
2489,American IPA
2490,American IPA
2491,American IPA
2492,American IPA
2493,American IPA
2494,American IPA
2495,American IPA
2496,American IPA
2497,American IPA
2498,American IPA
2499,American IPA
2500,American IPA
2501,American IPA
2502,American IPA
2503,American IPA
2504,American IPA
2505,American IPA
2506,American IPA
2507,American IPA
2508,American IPA
2509,American IPA
2510,American IPA
2511,American IPA
2512,American IPA
2513,American IPA
2514,American IPA
2515,American IPA
2516,American IPA
2517,American IPA
2518,American IPA
2519,American IPA
2520,American IPA
2521,American IPA
2522,American IPA
2523,American IPA
2524,American IPA
2525,American IPA
2526,American IPA
2527,American IPA
2528,American IPA
2529,American IPA
2530,American IPA
2531,American IPA
2532,American IPA
2533,American IPA
2534,American IPA
2535,American IPA
2536,American IPA
2537,American IPA
2538,American IPA
2539,American IPA
2540,American IPA
2541,American IPA
2542,American IPA
2543,American IPA
2544,American IPA
2545,American IPA
2546,American IPA
2547,American IPA
2548,American IPA
2549,American IPA
2550,American IPA
2551,American IPA
2552,American IPA
2553,American IPA
2554,American IPA
2555,American IPA
2556,American IPA
2557,American IPA
2558,American IPA
2559,American IPA
2560,American IPA
2561,American IPA
